,country,year,life_expectancy
182608,Guadeloupe,1900,27.66
182609,Guam,1900,27.5
182610,Guatemala,1900,25.82
182612,Guinea,1900,30.53
182613,Guinea-Bissau,1900,32.0
182614,Guyana,1900,31.12
182615,Haiti,1900,29.0
182617,Honduras,1900,33.9
182618,"Hong Kong, China",1900,34.9
182619,Hungary,1900,37.34
182620,Iceland,1900,46.64
182621,India,1900,18.35
182622,Indonesia,1900,30.0
182623,Iran,1900,25.6
182624,Iraq,1900,31.2
182625,Ireland,1900,49.14
182627,Israel,1900,32.0
182628,Italy,1900,41.66
182629,Jamaica,1900,37.8
182630,Japan,1900,38.6
182632,Jordan,1900,31.7
182633,Kazakhstan,1900,28.1
182634,Kenya,1900,25.5
182635,Kiribati,1900,24.9
182636,North Korea,1900,26.0
182637,South Korea,1900,25.8
182640,Kuwait,1900,26.0
182641,Kyrgyz Republic,1900,25.84
182642,Lao,1900,31.9
182643,Latvia,1900,46.2
182644,Lebanon,1900,29.7
182645,Lesotho,1900,32.8
182646,Liberia,1900,31.1
182647,Libya,1900,33.1
182649,Lithuania,1900,41.7
182650,Luxembourg,1900,47.47
182651,"Macao, China",1900,34.7
182652,"Macedonia, FYR",1900,36.1
182653,Madagascar,1900,30.5
182654,Malawi,1900,30.3
182655,Malaysia,1900,30.6
182656,Maldives,1900,32.65
182657,Mali,1900,26.41
182658,Malta,1900,41.94
182660,Martinique,1900,30.15
182661,Mauritania,1900,32.0
182662,Mauritius,1900,26.29
182663,Mayotte,1900,32.5
182664,Mexico,1900,27.58
182665,"Micronesia, Fed. Sts.",1900,26.7
182666,Moldova,1900,33.15
182668,Mongolia,1900,31.8
182669,Montenegro,1900,35.4
182671,Morocco,1900,33.1
182672,Mozambique,1900,30.28
182673,Myanmar,1900,30.8
182674,Namibia,1900,32.4
182676,Nepal,1900,32.8
182677,Netherlands,1900,48.4
182678,Netherlands Antilles,1900,34.41
182679,New Caledonia,1900,26.0
182680,New Zealand,1900,47.44
182682,Nicaragua,1900,25.4
182683,Niger,1900,30.8
182684,Nigeria,1900,30.4
182689,Norway,1900,53.47
182690,Oman,1900,32.3
182691,Pakistan,1900,21.06
182693,Panama,1900,32.9
182694,Papua New Guinea,1900,31.5
182695,Paraguay,1900,35.5
182696,Peru,1900,35.7
182697,Philippines,1900,30.9
182699,Poland,1900,40.43
182700,Portugal,1900,35.6
182701,Puerto Rico,1900,32.58
182702,Qatar,1900,30.8
182703,Reunion,1900,33.0
182704,Romania,1900,35.7
182705,Russia,1900,30.75
182706,Rwanda,1900,25.0
182710,St. Lucia,1900,28.01
182712,St. Vincent and the Grenadines,1900,25.99
182714,Samoa,1900,25.4
182716,Sao Tome and Principe,1900,31.0
182717,Saudi Arabia,1900,32.1
182718,Senegal,1900,25.2
182719,Serbia,1900,35.5
182722,Seychelles,1900,44.87
182723,Sierra Leone,1900,25.1
182724,Singapore,1900,34.0
182725,Slovak Republic,1900,37.9
182726,Slovenia,1900,36.6
182727,Solomon Islands,1900,25.1
182728,Somalia,1900,29.4
182730,South Africa,1900,33.5
182732,Spain,1900,34.8
182733,Sri Lanka,1900,32.6
182734,Sudan,1900,31.4
182735,Suriname,1900,32.9
182737,Swaziland,1900,32.3
182738,Sweden,1900,52.27
182739,Switzerland,1900,47.48
182740,Syria,1900,31.1
182741,Taiwan,1900,28.3
182742,Tajikistan,1900,26.14
182743,Tanzania,1900,32.2
182744,Thailand,1900,30.4
182745,Timor-Leste,1900,28.95
182746,Togo,1900,31.3
182748,Tonga,1900,28.2
182750,Trinidad and Tobago,1900,38.8
182751,Tunisia,1900,28.8
182752,Turkey,1900,35.0
182753,Turkmenistan,1900,24.36
182756,Uganda,1900,25.3
182757,Ukraine,1900,36.6
182758,United Arab Emirates,1900,30.7
182759,United Kingdom,1900,46.32
182760,United States,1900,48.93
182761,Uruguay,1900,32.9
182763,Uzbekistan,1900,28.83
182765,Vanuatu,1900,24.3
182766,Venezuela,1900,32.2
182767,West Bank and Gaza,1900,32.1
182769,Western Sahara,1900,34.75
182770,Vietnam,1900,32.0
182771,Virgin Islands (U.S.),1900,33.4
182774,Yemen,1900,23.39
182776,Zambia,1900,32.6
182777,Zimbabwe,1900,33.7
182779,South Sudan,1900,26.67
184341,Afghanistan,1901,27.18
184343,Albania,1901,35.4
184344,Algeria,1901,28.9
184347,Angola,1901,26.98
184349,Antigua and Barbuda,1901,33.54
184350,Argentina,1901,37.38
184351,Armenia,1901,36.15
184352,Aruba,1901,34.42
184353,Australia,1901,50.46
184354,Austria,1901,42.0
184355,Azerbaijan,1901,31.32
184356,Bahamas,1901,35.18
184357,Bahrain,1901,30.3
184358,Bangladesh,1901,21.73
184359,Barbados,1901,32.12
184360,Belarus,1901,36.81
184361,Belgium,1901,49.44
184362,Belize,1901,26.5
184363,Benin,1901,31.0
184365,Bhutan,1901,28.8
184366,Bolivia,1901,33.0
184367,Bosnia and Herzegovina,1901,35.1
184368,Botswana,1901,33.6
184369,Brazil,1901,31.98
184371,Brunei,1901,29.2
184372,Bulgaria,1901,41.35
184373,Burkina Faso,1901,29.2
184374,Burundi,1901,31.5
184375,Cambodia,1901,35.0
184376,Cameroon,1901,28.75
184377,Canada,1901,48.63
184378,Cape Verde,1901,33.8
184380,Central African Republic,1901,30.0
184381,Chad,1901,30.9
184383,Chile,1901,32.0
184384,China,1901,32.0
184387,Colombia,1901,32.0
184388,Comoros,1901,32.1
184389,"Congo, Dem. Rep.",1901,31.6
184390,"Congo, Rep.",1901,32.7
184392,Costa Rica,1901,34.74
184393,Cote d'Ivoire,1901,31.16
184394,Croatia,1901,36.1
184395,Cuba,1901,33.32
184396,Cyprus,1901,42.4
184397,Czech Republic,1901,40.67
184399,Denmark,1901,52.66
184400,Djibouti,1901,29.9
184402,Dominican Republic,1901,29.9
184404,Ecuador,1901,32.9
184405,Egypt,1901,33.0
184406,El Salvador,1901,28.7
184407,Equatorial Guinea,1901,29.8
184408,Eritrea,1901,30.2
184410,Estonia,1901,43.54
184411,Ethiopia,1901,29.7
184414,Fiji,1901,26.1
184415,Finland,1901,42.87
184416,France,1901,47.01
184417,French Guiana,1901,30.5
184418,French Polynesia,1901,25.6
184419,Gabon,1901,30.6
184420,Gambia,1901,28.8
184421,Georgia,1901,34.02
184422,Germany,1901,44.22
184423,Ghana,1901,28.0
184425,Greece,1901,40.2
184426,Greenland,1901,36.64
184427,Grenada,1901,37.3
184428,Guadeloupe,1901,27.66
184429,Guam,1901,27.5
184430,Guatemala,1901,25.82
184432,Guinea,1901,30.54
184433,Guinea-Bissau,1901,32.0
184434,Guyana,1901,31.12
184435,Haiti,1901,29.0
184437,Honduras,1901,33.9
184438,"Hong Kong, China",1901,34.9
184439,Hungary,1901,37.58
184440,Iceland,1901,52.98
184441,India,1901,23.05
184442,Indonesia,1901,30.0
184443,Iran,1901,25.6
184444,Iraq,1901,31.2
184445,Ireland,1901,49.4
184447,Israel,1901,32.0
184448,Italy,1901,43.52
184449,Jamaica,1901,38.1
184450,Japan,1901,38.72
184452,Jordan,1901,31.7
184453,Kazakhstan,1901,28.35
184454,Kenya,1901,25.5
184455,Kiribati,1901,24.9
184456,North Korea,1901,26.0
184457,South Korea,1901,25.8
184460,Kuwait,1901,26.0
184461,Kyrgyz Republic,1901,26.09
184462,Lao,1901,31.9
184463,Latvia,1901,46.52
184464,Lebanon,1901,29.7
184465,Lesotho,1901,32.8
184466,Liberia,1901,31.1
184467,Libya,1901,33.1
184469,Lithuania,1901,42.05
184470,Luxembourg,1901,47.98
184471,"Macao, China",1901,34.7
184472,"Macedonia, FYR",1901,36.1
184473,Madagascar,1901,30.5
184474,Malawi,1901,30.3
184475,Malaysia,1901,30.6
184476,Maldives,1901,32.65
184477,Mali,1901,26.41
184478,Malta,1901,42.41
184480,Martinique,1901,30.15
184481,Mauritania,1901,32.0
184482,Mauritius,1901,23.88
184483,Mayotte,1901,32.5
184484,Mexico,1901,26.65
184485,"Micronesia, Fed. Sts.",1901,26.7
184486,Moldova,1901,33.15
184488,Mongolia,1901,31.8
184489,Montenegro,1901,35.4
184491,Morocco,1901,33.1
184492,Mozambique,1901,30.28
184493,Myanmar,1901,30.8
184494,Namibia,1901,32.4
184496,Nepal,1901,32.8
184497,Netherlands,1901,48.72
184498,Netherlands Antilles,1901,34.41
184499,New Caledonia,1901,26.0
184500,New Zealand,1901,47.88
184502,Nicaragua,1901,25.4
184503,Niger,1901,30.8
184504,Nigeria,1901,30.4
184509,Norway,1901,54.59
184510,Oman,1901,32.3
184511,Pakistan,1901,22.2
184513,Panama,1901,32.9
184514,Papua New Guinea,1901,31.5
184515,Paraguay,1901,35.5
184516,Peru,1901,35.7
184517,Philippines,1901,30.9
184519,Poland,1901,40.73
184520,Portugal,1901,35.6
184521,Puerto Rico,1901,32.94
184522,Qatar,1901,30.8
184523,Reunion,1901,33.0
184524,Romania,1901,35.7
184525,Russia,1901,29.05
184526,Rwanda,1901,24.0
184530,St. Lucia,1901,28.01
184532,St. Vincent and the Grenadines,1901,25.99
184534,Samoa,1901,25.4
184536,Sao Tome and Principe,1901,31.0
184537,Saudi Arabia,1901,32.1
184538,Senegal,1901,25.2
184539,Serbia,1901,35.5
184542,Seychelles,1901,45.14
184543,Sierra Leone,1901,25.1
184544,Singapore,1901,34.0
184545,Slovak Republic,1901,38.2
184546,Slovenia,1901,36.6
184547,Solomon Islands,1901,25.1
184548,Somalia,1901,29.4
184550,South Africa,1901,33.5
184552,Spain,1901,35.63
184553,Sri Lanka,1901,32.6
184554,Sudan,1901,31.4
184555,Suriname,1901,32.9
184557,Swaziland,1901,32.3
184558,Sweden,1901,52.92
184559,Switzerland,1901,48.94
184560,Syria,1901,31.1
184561,Taiwan,1901,28.3
184562,Tajikistan,1901,26.39
184563,Tanzania,1901,32.2
184564,Thailand,1901,30.4
184565,Timor-Leste,1901,28.95
184566,Togo,1901,31.3
184568,Tonga,1901,28.2
184570,Trinidad and Tobago,1901,38.8
184571,Tunisia,1901,28.8
184572,Turkey,1901,35.0
184573,Turkmenistan,1901,24.61
184576,Uganda,1901,25.3
184577,Ukraine,1901,37.0
184578,United Arab Emirates,1901,30.7
184579,United Kingdom,1901,47.91
184580,United States,1901,49.3
184581,Uruguay,1901,32.9
184583,Uzbekistan,1901,29.08
184585,Vanuatu,1901,24.3
184586,Venezuela,1901,32.2
184587,West Bank and Gaza,1901,32.1
184589,Western Sahara,1901,34.75
184590,Vietnam,1901,32.0
184591,Virgin Islands (U.S.),1901,33.4
184594,Yemen,1901,23.39
184596,Zambia,1901,32.6
184597,Zimbabwe,1901,33.7
184599,South Sudan,1901,26.67
186161,Afghanistan,1902,27.17
186163,Albania,1902,35.4
186164,Algeria,1902,28.94
186167,Angola,1902,26.98
186169,Antigua and Barbuda,1902,33.54
186170,Argentina,1902,37.96
186171,Armenia,1902,36.4
186172,Aruba,1902,34.42
186173,Australia,1902,50.98
186174,Austria,1902,41.05
186175,Azerbaijan,1902,31.57
186176,Bahamas,1902,35.18
186177,Bahrain,1902,30.3
186178,Bangladesh,1902,21.68
186179,Barbados,1902,32.12
186180,Belarus,1902,37.42
186181,Belgium,1902,49.18
186182,Belize,1902,26.5
186183,Benin,1902,31.0
186185,Bhutan,1902,28.8
186186,Bolivia,1902,33.0
186187,Bosnia and Herzegovina,1902,35.1
186188,Botswana,1902,33.6
186189,Brazil,1902,31.98
186191,Brunei,1902,29.2
186192,Bulgaria,1902,42.5
186193,Burkina Faso,1902,29.2
186194,Burundi,1902,31.5
186195,Cambodia,1902,35.0
186196,Cameroon,1902,28.75
186197,Canada,1902,49.02
186198,Cape Verde,1902,33.8
186200,Central African Republic,1902,30.0
186201,Chad,1902,30.9
186203,Chile,1902,32.0
186204,China,1902,32.0
186207,Colombia,1902,32.0
186208,Comoros,1902,32.1
186209,"Congo, Dem. Rep.",1902,31.6
186210,"Congo, Rep.",1902,32.7
186212,Costa Rica,1902,34.78
186213,Cote d'Ivoire,1902,31.16
186214,Croatia,1902,36.1
186215,Cuba,1902,33.53
186216,Cyprus,1902,43.05
186217,Czech Republic,1902,41.08
186219,Denmark,1902,54.74
186220,Djibouti,1902,29.9
186222,Dominican Republic,1902,29.9
186224,Ecuador,1902,32.9
186225,Egypt,1902,33.0
186226,El Salvador,1902,28.7
186227,Equatorial Guinea,1902,29.8
186228,Eritrea,1902,30.2
186230,Estonia,1902,43.93
186231,Ethiopia,1902,29.7
186234,Fiji,1902,26.1
186235,Finland,1902,46.23
186236,France,1902,48.01
186237,French Guiana,1902,30.5
186238,French Polynesia,1902,25.6
186239,Gabon,1902,30.6
186240,Gambia,1902,28.8
186241,Georgia,1902,34.27
186242,Germany,1902,44.53
186243,Ghana,1902,28.0
186245,Greece,1902,40.4
186246,Greenland,1902,36.78
186247,Grenada,1902,37.3
186248,Guadeloupe,1902,27.66
186249,Guam,1902,27.5
186250,Guatemala,1902,25.82
186252,Guinea,1902,30.56
186253,Guinea-Bissau,1902,32.0
186254,Guyana,1902,31.12
186255,Haiti,1902,29.0
186257,Honduras,1902,33.9
186258,"Hong Kong, China",1902,34.9
186259,Hungary,1902,37.82
186260,Iceland,1902,50.52
186261,India,1902,23.6
186262,Indonesia,1902,30.0
186263,Iran,1902,25.6
186264,Iraq,1902,31.2
186265,Ireland,1902,49.84
186267,Israel,1902,32.0
186268,Italy,1902,42.99
186269,Jamaica,1902,40.4
186270,Japan,1902,38.85
186272,Jordan,1902,31.7
186273,Kazakhstan,1902,28.6
186274,Kenya,1902,25.5
186275,Kiribati,1902,24.9
186276,North Korea,1902,26.0
186277,South Korea,1902,25.8
186280,Kuwait,1902,26.0
186281,Kyrgyz Republic,1902,26.34
186282,Lao,1902,31.9
186283,Latvia,1902,46.83
186284,Lebanon,1902,29.7
186285,Lesotho,1902,32.8
186286,Liberia,1902,31.1
186287,Libya,1902,33.1
186289,Lithuania,1902,42.4
186290,Luxembourg,1902,48.06
186291,"Macao, China",1902,34.7
186292,"Macedonia, FYR",1902,36.1
186293,Madagascar,1902,30.5
186294,Malawi,1902,30.3
186295,Malaysia,1902,30.6
186296,Maldives,1902,32.65
186297,Mali,1902,26.41
186298,Malta,1902,42.88
186300,Martinique,1902,30.15
186301,Mauritania,1902,32.0
186302,Mauritius,1902,28.76
186303,Mayotte,1902,32.5
186304,Mexico,1902,28.37
186305,"Micronesia, Fed. Sts.",1902,26.7
186306,Moldova,1902,33.15
186308,Mongolia,1902,31.8
186309,Montenegro,1902,35.4
186311,Morocco,1902,33.1
186312,Mozambique,1902,30.28
186313,Myanmar,1902,30.8
186314,Namibia,1902,32.4
186316,Nepal,1902,32.8
186317,Netherlands,1902,50.61
186318,Netherlands Antilles,1902,34.41
186319,New Caledonia,1902,26.0
186320,New Zealand,1902,48.33
186322,Nicaragua,1902,25.4
186323,Niger,1902,30.8
186324,Nigeria,1902,30.4
186329,Norway,1902,56.49
186330,Oman,1902,32.3
186331,Pakistan,1902,22.0
186333,Panama,1902,32.9
186334,Papua New Guinea,1902,31.5
186335,Paraguay,1902,35.5
186336,Peru,1902,35.7
186337,Philippines,1902,12.7
186339,Poland,1902,41.04
186340,Portugal,1902,35.6
186341,Puerto Rico,1902,33.3
186342,Qatar,1902,30.8
186343,Reunion,1902,33.0
186344,Romania,1902,35.7
186345,Russia,1902,29.84
186346,Rwanda,1902,23.0
186350,St. Lucia,1902,28.01
186352,St. Vincent and the Grenadines,1902,25.99
186354,Samoa,1902,25.4
186356,Sao Tome and Principe,1902,31.0
186357,Saudi Arabia,1902,32.1
186358,Senegal,1902,25.2
186359,Serbia,1902,35.5
186362,Seychelles,1902,45.4
186363,Sierra Leone,1902,25.1
186364,Singapore,1902,34.0
186365,Slovak Republic,1902,38.5
186366,Slovenia,1902,36.6
186367,Solomon Islands,1902,25.1
186368,Somalia,1902,29.4
186370,South Africa,1902,33.5
186372,Spain,1902,36.46
186373,Sri Lanka,1902,32.68
186374,Sudan,1902,31.4
186375,Suriname,1902,32.9
186377,Swaziland,1902,32.3
186378,Sweden,1902,54.76
186379,Switzerland,1902,50.41
186380,Syria,1902,31.1
186381,Taiwan,1902,28.3
186382,Tajikistan,1902,26.64
186383,Tanzania,1902,32.2
186384,Thailand,1902,30.4
186385,Timor-Leste,1902,28.95
186386,Togo,1902,31.3
186388,Tonga,1902,28.2
186390,Trinidad and Tobago,1902,38.8
186391,Tunisia,1902,28.8
186392,Turkey,1902,35.0
186393,Turkmenistan,1902,24.86
186396,Uganda,1902,25.3
186397,Ukraine,1902,37.4
186398,United Arab Emirates,1902,30.7
186399,United Kingdom,1902,49.08
186400,United States,1902,50.5
186401,Uruguay,1902,32.9
186403,Uzbekistan,1902,29.33
186405,Vanuatu,1902,24.3
186406,Venezuela,1902,32.2
186407,West Bank and Gaza,1902,32.1
186409,Western Sahara,1902,34.75
186410,Vietnam,1902,32.0
186411,Virgin Islands (U.S.),1902,33.4
186414,Yemen,1902,23.39
186416,Zambia,1902,32.6
186417,Zimbabwe,1902,33.7
186419,South Sudan,1902,26.67
187981,Afghanistan,1903,27.16
187983,Albania,1903,35.4
187984,Algeria,1903,29.86
187987,Angola,1903,26.98
187989,Antigua and Barbuda,1903,33.54
187990,Argentina,1903,38.54
187991,Armenia,1903,36.65
187992,Aruba,1903,34.42
187993,Australia,1903,51.51
187994,Austria,1903,40.1
187995,Azerbaijan,1903,31.82
187996,Bahamas,1903,35.18
187997,Bahrain,1903,30.3
187998,Bangladesh,1903,21.64
187999,Barbados,1903,32.12
188000,Belarus,1903,38.03
188001,Belgium,1903,49.26
188002,Belize,1903,26.5
188003,Benin,1903,31.0
188005,Bhutan,1903,28.8
188006,Bolivia,1903,33.0
188007,Bosnia and Herzegovina,1903,35.1
188008,Botswana,1903,33.6
188009,Brazil,1903,31.98
188011,Brunei,1903,29.2
188012,Bulgaria,1903,42.77
188013,Burkina Faso,1903,29.2
188014,Burundi,1903,31.5
188015,Cambodia,1903,35.0
188016,Cameroon,1903,28.75
188017,Canada,1903,49.41
188018,Cape Verde,1903,33.8
188020,Central African Republic,1903,30.0
188021,Chad,1903,30.9
188023,Chile,1903,31.7
188024,China,1903,32.0
188027,Colombia,1903,32.0
188028,Comoros,1903,32.1
188029,"Congo, Dem. Rep.",1903,31.6
188030,"Congo, Rep.",1903,32.7
188032,Costa Rica,1903,34.82
188033,Cote d'Ivoire,1903,31.16
188034,Croatia,1903,36.1
188035,Cuba,1903,33.74
188036,Cyprus,1903,43.7
188037,Czech Republic,1903,41.48
188039,Denmark,1903,54.81
188040,Djibouti,1903,29.9
188042,Dominican Republic,1903,29.9
188044,Ecuador,1903,32.9
188045,Egypt,1903,33.0
188046,El Salvador,1903,28.7
188047,Equatorial Guinea,1903,29.8
188048,Eritrea,1903,30.2
188050,Estonia,1903,44.32
188051,Ethiopia,1903,29.7
188054,Fiji,1903,26.1
188055,Finland,1903,46.64
188056,France,1903,48.43
188057,French Guiana,1903,30.5
188058,French Polynesia,1903,25.6
188059,Gabon,1903,30.6
188060,Gambia,1903,28.8
188061,Georgia,1903,34.52
188062,Germany,1903,44.84
188063,Ghana,1903,28.0
188065,Greece,1903,40.56
188066,Greenland,1903,36.92
188067,Grenada,1903,37.3
188068,Guadeloupe,1903,27.66
188069,Guam,1903,27.5
188070,Guatemala,1903,25.82
188072,Guinea,1903,30.57
188073,Guinea-Bissau,1903,32.0
188074,Guyana,1903,31.12
188075,Haiti,1903,29.0
188077,Honduras,1903,33.9
188078,"Hong Kong, China",1903,34.9
188079,Hungary,1903,38.06
188080,Iceland,1903,48.84
188081,India,1903,23.42
188082,Indonesia,1903,30.0
188083,Iran,1903,25.6
188084,Iraq,1903,31.2
188085,Ireland,1903,50.28
188087,Israel,1903,32.0
188088,Italy,1903,43.15
188089,Jamaica,1903,34.6
188090,Japan,1903,38.97
188092,Jordan,1903,31.7
188093,Kazakhstan,1903,28.85
188094,Kenya,1903,25.5
188095,Kiribati,1903,24.9
188096,North Korea,1903,26.0
188097,South Korea,1903,25.8
188100,Kuwait,1903,26.0
188101,Kyrgyz Republic,1903,26.59
188102,Lao,1903,31.9
188103,Latvia,1903,47.14
188104,Lebanon,1903,29.7
188105,Lesotho,1903,32.8
188106,Liberia,1903,31.1
188107,Libya,1903,33.1
188109,Lithuania,1903,42.76
188110,Luxembourg,1903,46.91
188111,"Macao, China",1903,34.7
188112,"Macedonia, FYR",1903,36.1
188113,Madagascar,1903,30.5
188114,Malawi,1903,30.3
188115,Malaysia,1903,30.6
188116,Maldives,1903,32.65
188117,Mali,1903,26.41
188118,Malta,1903,43.35
188120,Martinique,1903,30.15
188121,Mauritania,1903,32.0
188122,Mauritius,1903,23.88
188123,Mayotte,1903,32.5
188124,Mexico,1903,28.68
188125,"Micronesia, Fed. Sts.",1903,26.7
188126,Moldova,1903,33.15
188128,Mongolia,1903,31.8
188129,Montenegro,1903,35.4
188131,Morocco,1903,33.1
188132,Mozambique,1903,30.28
188133,Myanmar,1903,30.8
188134,Namibia,1903,29.0
188136,Nepal,1903,32.8
188137,Netherlands,1903,51.51
188138,Netherlands Antilles,1903,34.41
188139,New Caledonia,1903,26.0
188140,New Zealand,1903,48.78
188142,Nicaragua,1903,25.4
188143,Niger,1903,30.8
188144,Nigeria,1903,30.4
188149,Norway,1903,54.98
188150,Oman,1903,32.3
188151,Pakistan,1903,21.8
188153,Panama,1903,32.9
188154,Papua New Guinea,1903,31.5
188155,Paraguay,1903,35.5
188156,Peru,1903,35.7
188157,Philippines,1903,20.0
188159,Poland,1903,41.34
188160,Portugal,1903,35.6
188161,Puerto Rico,1903,30.36
188162,Qatar,1903,30.8
188163,Reunion,1903,33.0
188164,Romania,1903,35.7
188165,Russia,1903,31.78
188166,Rwanda,1903,22.0
188170,St. Lucia,1903,28.01
188172,St. Vincent and the Grenadines,1903,25.99
188174,Samoa,1903,25.4
188176,Sao Tome and Principe,1903,31.0
188177,Saudi Arabia,1903,32.1
188178,Senegal,1903,25.2
188179,Serbia,1903,35.5
188182,Seychelles,1903,45.66
188183,Sierra Leone,1903,25.1
188184,Singapore,1903,34.0
188185,Slovak Republic,1903,38.8
188186,Slovenia,1903,36.6
188187,Solomon Islands,1903,25.1
188188,Somalia,1903,29.4
188190,South Africa,1903,33.5
188192,Spain,1903,37.29
188193,Sri Lanka,1903,34.02
188194,Sudan,1903,31.4
188195,Suriname,1903,32.9
188197,Swaziland,1903,32.3
188198,Sweden,1903,55.09
188199,Switzerland,1903,50.03
188200,Syria,1903,31.1
188201,Taiwan,1903,28.3
188202,Tajikistan,1903,26.89
188203,Tanzania,1903,32.2
188204,Thailand,1903,30.4
188205,Timor-Leste,1903,28.95
188206,Togo,1903,31.3
188208,Tonga,1903,28.2
188210,Trinidad and Tobago,1903,38.8
188211,Tunisia,1903,28.8
188212,Turkey,1903,35.0
188213,Turkmenistan,1903,25.11
188216,Uganda,1903,25.3
188217,Ukraine,1903,37.79
188218,United Arab Emirates,1903,30.7
188219,United Kingdom,1903,50.43
188220,United States,1903,50.6
188221,Uruguay,1903,32.9
188223,Uzbekistan,1903,29.58
188225,Vanuatu,1903,24.3
188226,Venezuela,1903,32.2
