país Name,"país Code","serie Name","serie Code","1960 [YR1960]","2017 [YR2017]"
Europa Central y del Báltico,"CEB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","65.4110413764082","73.3785159833066"
Europa Central y del Báltico,"CEB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1456465246012.15"
Europa Central y del Báltico,"CEB","Población, hombres","SP.POP.TOTL.MA.IN","44242748","49601814"
Europa Central y del Báltico,"CEB","Población, mujeres","SP.POP.TOTL.FE.IN","47159016","53133535"
Europa Central y del Báltico,"CEB","Población, total","SP.POP.TOTL","91401764","102735349"
Europa y Asia central,"ECS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","70.1420223633558","80.9966844258258"
Europa y Asia central,"ECS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","67.0374449794079","77.6458099550721"
Europa y Asia central,"ECS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","64.0968972746403","74.4968853156761"
Europa y Asia central,"ECS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","436724864207.701","21503310151152.5"
Europa y Asia central,"ECS","Población, hombres","SP.POP.TOTL.MA.IN","315768418","442909120"
Europa y Asia central,"ECS","Población, mujeres","SP.POP.TOTL.FE.IN","350324395","470332759"
Europa y Asia central,"ECS","Población, total","SP.POP.TOTL","667246565","915483880"
Europa y Asia central (BIRF y la AIF),"TEC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","67.4133035697627","77.8091265904333"
Europa y Asia central (BIRF y la AIF),"TEC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","63.8341128842107","73.6071408802937"
Europa y Asia central (BIRF y la AIF),"TEC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","60.4099134139169","69.6025349269615"
Europa y Asia central (BIRF y la AIF),"TEC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","3884950746512.63"
Europa y Asia central (BIRF y la AIF),"TEC","Población, hombres","SP.POP.TOTL.MA.IN","143285736","218313408"
Europa y Asia central (BIRF y la AIF),"TEC","Población, mujeres","SP.POP.TOTL.FE.IN","164492833","237488183"
Europa y Asia central (BIRF y la AIF),"TEC","Población, total","SP.POP.TOTL","308725569","457632291"
Europa y Asia central (excluido altos ingresos),"ECA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","67.07639471772","77.397041038397"
Europa y Asia central (excluido altos ingresos),"ECA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","63.395793516232","73.1773978478355"
Europa y Asia central (excluido altos ingresos),"ECA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","59.8625343711308","69.1512684198885"
Europa y Asia central (excluido altos ingresos),"ECA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","3303271820239.43"
Europa y Asia central (excluido altos ingresos),"ECA","Población, hombres","SP.POP.TOTL.MA.IN","126962230","197986011"
Europa y Asia central (excluido altos ingresos),"ECA","Población, mujeres","SP.POP.TOTL.FE.IN","147038708","215716223"
Europa y Asia central (excluido altos ingresos),"ECA","Población, total","SP.POP.TOTL","274947938","415532934"
Frágiles y situaciones de conflicto afectados,"FCS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","42.3749806135901","64.7488931844661"
Frágiles y situaciones de conflicto afectados,"FCS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","40.8189286789489","62.8889571026266"
Frágiles y situaciones de conflicto afectados,"FCS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","39.3493724524914","61.0176349132474"
Frágiles y situaciones de conflicto afectados,"FCS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","822637672949.247"
Frágiles y situaciones de conflicto afectados,"FCS","Población, hombres","SP.POP.TOTL.MA.IN","59030369","254609830"
Frágiles y situaciones de conflicto afectados,"FCS","Población, mujeres","SP.POP.TOTL.FE.IN","59969742","254831774"
Frágiles y situaciones de conflicto afectados,"FCS","Población, total","SP.POP.TOTL","119967877","511336623"
Ingreso alto,"HIC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","71.2807578717762","83.2913713226201"
Ingreso alto,"HIC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","68.3730216452229","80.5461483188999"
Ingreso alto,"HIC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","65.6121101029432","77.9683096210053"
Ingreso alto,"HIC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1083658397526.31","51625917303228.5"
Ingreso alto,"HIC","Población, hombres","SP.POP.TOTL.MA.IN","381910426","620886373"
Ingreso alto,"HIC","Población, mujeres","SP.POP.TOTL.FE.IN","398333464","626742731"
Ingreso alto,"HIC","Población, total","SP.POP.TOTL","780591817","1248439499"
Ingreso mediano alto,"UMC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","51.7291281196181","77.8493616285577"
Ingreso mediano alto,"UMC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","49.5143922669332","75.4995959587141"
Ingreso mediano alto,"UMC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","47.5200384327418","73.3122657563081"
Ingreso mediano alto,"UMC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","195903056382.1","22181744070443.4"
Ingreso mediano alto,"UMC","Población, hombres","SP.POP.TOTL.MA.IN","578639238","1299563429"
Ingreso mediano alto,"UMC","Población, mujeres","SP.POP.TOTL.FE.IN","571824498","1276411307"
Ingreso mediano alto,"UMC","Población, total","SP.POP.TOTL","1150568959","2576181497"
Ingreso mediano y bajo,"LMY","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","48.6173850595311","72.6795867077805"
Ingreso mediano y bajo,"LMY","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","47.0940384627115","70.579797472631"
Ingreso mediano y bajo,"LMY","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","45.7291199049725","68.6116658227455"
Ingreso mediano y bajo,"LMY","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","301934454285.468","29335406375111.4"
Ingreso mediano y bajo,"LMY","Población, hombres","SP.POP.TOTL.MA.IN","1133980586","3175995759"
Ingreso mediano y bajo,"LMY","Población, mujeres","SP.POP.TOTL.FE.IN","1116625663","3103246668"
Ingreso mediano y bajo,"LMY","Población, total","SP.POP.TOTL","2251658472","6281279888"
inicial del dividendo demográfico,"EAR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","45.6914930879487","72.028125645889"
inicial del dividendo demográfico,"EAR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","45.2114230432004","70.0010251402738"
inicial del dividendo demográfico,"EAR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","44.7900196995174","68.1087189595138"
inicial del dividendo demográfico,"EAR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","152724114744.399","11344639393529.2"
inicial del dividendo demográfico,"EAR","Población, hombres","SP.POP.TOTL.MA.IN","499260723","1635481902"
inicial del dividendo demográfico,"EAR","Población, mujeres","SP.POP.TOTL.FE.IN","480026684","1577945921"
inicial del dividendo demográfico,"EAR","Población, total","SP.POP.TOTL","979287407","3213427823"
mezcla de la AIF,"IDB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","44.915884848919","63.245073998465"
mezcla de la AIF,"IDB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","43.605100572378","61.9371652557589"
mezcla de la AIF,"IDB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","42.4186352979668","60.6819612642671"
mezcla de la AIF,"IDB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","12163591849.5543","924274680350.726"
mezcla de la AIF,"IDB","Población, hombres","SP.POP.TOTL.MA.IN","62856000","270044458"
mezcla de la AIF,"IDB","Población, mujeres","SP.POP.TOTL.FE.IN","60279052","262904521"
mezcla de la AIF,"IDB","Población, total","SP.POP.TOTL","123195063","533022904"
Miembros OCDE,"OED","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","70.2509388074668","82.9739440156545"
Miembros OCDE,"OED","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","67.3597358712176","80.2890524469208"
Miembros OCDE,"OED","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","64.6025418625463","77.7121760222762"
Miembros OCDE,"OED","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1071007338083.09","49777920335925"
Miembros OCDE,"OED","Población, hombres","SP.POP.TOTL.MA.IN","387127417","641041290"
Miembros OCDE,"OED","Población, mujeres","SP.POP.TOTL.FE.IN","404360247","659208243"
Miembros OCDE,"OED","Población, total","SP.POP.TOTL","791487664","1300249533"
Mundo,"WLD","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","54.5771401609966","74.4626638586355"
Mundo,"WLD","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","52.572026320642","72.2315888893425"
Mundo,"WLD","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","50.7378080182367","70.1417140121251"
Mundo,"WLD","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1371564453640.4","80934771028340.3"
Mundo,"WLD","Población, hombres","SP.POP.TOTL.MA.IN","1515891012","3796882132"
Mundo,"WLD","Población, mujeres","SP.POP.TOTL.FE.IN","1514959127","3729989399"
Mundo,"WLD","Población, total","SP.POP.TOTL","3032250289","7529719387"
No clasificado,"INX","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
No clasificado,"INX","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
No clasificado,"INX","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
No clasificado,"INX","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
No clasificado,"INX","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
No clasificado,"INX","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
No clasificado,"INX","Población, total","SP.POP.TOTL","NA","NA"
Oriente Medio y Norte de África,"MEA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","47.3651061156735","75.5665781056836"
Oriente Medio y Norte de África,"MEA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","46.6961255720296","73.6951488724655"
Oriente Medio y Norte de África,"MEA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.0527584679773","72.0053810371957"
Oriente Medio y Norte de África,"MEA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","3276362213906.98"
Oriente Medio y Norte de África,"MEA","Población, hombres","SP.POP.TOTL.MA.IN","53401977","229830174"
Oriente Medio y Norte de África,"MEA","Población, mujeres","SP.POP.TOTL.FE.IN","52086701","214495850"
Oriente Medio y Norte de África,"MEA","Población, total","SP.POP.TOTL","105488678","444326024"
Oriente Medio y Norte de África (BIRF y la AIF),"TMN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","47.2345315938947","75.1611288663559"
Oriente Medio y Norte de África (BIRF y la AIF),"TMN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","46.6316434808415","73.1926800306372"
Oriente Medio y Norte de África (BIRF y la AIF),"TMN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.0465769049427","71.3276190340996"
Oriente Medio y Norte de África (BIRF y la AIF),"TMN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1425775051964.19"
Oriente Medio y Norte de África (BIRF y la AIF),"TMN","Población, hombres","SP.POP.TOTL.MA.IN","49513287","188941892"
Oriente Medio y Norte de África (BIRF y la AIF),"TMN","Población, mujeres","SP.POP.TOTL.FE.IN","48324479","186275113"
Oriente Medio y Norte de África (BIRF y la AIF),"TMN","Población, total","SP.POP.TOTL","97837766","375217005"
Oriente Medio y Norte de África (excluido altos ingresos),"MNA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","47.2345315938947","75.166955277544"
Oriente Medio y Norte de África (excluido altos ingresos),"MNA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","46.6316434808415","73.1982701675271"
Oriente Medio y Norte de África (excluido altos ingresos),"MNA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.0465769049427","71.3329387399463"
Oriente Medio y Norte de África (excluido altos ingresos),"MNA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1440493935136.74"
Oriente Medio y Norte de África (excluido altos ingresos),"MNA","Población, hombres","SP.POP.TOTL.MA.IN","49513287","191317707"
Oriente Medio y Norte de África (excluido altos ingresos),"MNA","Población, mujeres","SP.POP.TOTL.FE.IN","48324479","188584075"
Oriente Medio y Norte de África (excluido altos ingresos),"MNA","Población, total","SP.POP.TOTL","97837766","379901782"
Otros Estados pequeos,"OSS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","53.6618458415928","69.5449755292517"
Otros Estados pequeos,"OSS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","51.4483042160472","67.9920182150657"
Otros Estados pequeos,"OSS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","49.3225720667154","66.6014160362762"
Otros Estados pequeos,"OSS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","404645945579.085"
Otros Estados pequeos,"OSS","Población, hombres","SP.POP.TOTL.MA.IN","4452909","16142376"
Otros Estados pequeos,"OSS","Población, mujeres","SP.POP.TOTL.FE.IN","4728018","14451867"
Otros Estados pequeos,"OSS","Población, total","SP.POP.TOTL","9196324","30627643"
Países de ingreso bajo,"LIC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","40.936630996051","65.1657518493375"
Países de ingreso bajo,"LIC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","39.5148600822972","63.3194485571204"
Países de ingreso bajo,"LIC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","38.1162406190459","61.4933151383441"
Países de ingreso bajo,"LIC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","576921494279.226"
Países de ingreso bajo,"LIC","Población, hombres","SP.POP.TOTL.MA.IN","82021641","364601424"
Países de ingreso bajo,"LIC","Población, mujeres","SP.POP.TOTL.FE.IN","84481207","367847134"
Países de ingreso bajo,"LIC","Población, total","SP.POP.TOTL","166502848","732448558"
Países de ingreso mediano bajo,"LMC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","46.1841974520818","70.0511785585368"
Países de ingreso mediano bajo,"LMC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","45.4803743771465","68.1054244634174"
Países de ingreso mediano bajo,"LMC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","44.8712368631928","66.2877505237461"
Países de ingreso mediano bajo,"LMC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","6566769729026.73"
Países de ingreso mediano bajo,"LMC","Población, hombres","SP.POP.TOTL.MA.IN","473319707","1511830906"
Países de ingreso mediano bajo,"LMC","Población, mujeres","SP.POP.TOTL.FE.IN","460319958","1458988227"
Países de ingreso mediano bajo,"LMC","Población, total","SP.POP.TOTL","934586665","2972649833"
Países menos desarrollados: clasificación de las Naciones Unidas,"LDC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","41.4446968687253","66.5287054554609"
Países menos desarrollados: clasificación de las Naciones Unidas,"LDC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","40.2357261875548","64.7753194632296"
Países menos desarrollados: clasificación de las Naciones Unidas,"LDC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","39.0904518093519","63.0579753058597"
Países menos desarrollados: clasificación de las Naciones Unidas,"LDC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1075332201460.32"
Países menos desarrollados: clasificación de las Naciones Unidas,"LDC","Población, hombres","SP.POP.TOTL.MA.IN","119991144","499538104"
Países menos desarrollados: clasificación de las Naciones Unidas,"LDC","Población, mujeres","SP.POP.TOTL.FE.IN","120744948","502936661"
Países menos desarrollados: clasificación de las Naciones Unidas,"LDC","Población, total","SP.POP.TOTL","240742196","1002485957"
Países pobres muy endeudados (PPME),"HPC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","40.8660565590749","64.1483172932422"
Países pobres muy endeudados (PPME),"HPC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","39.5745923289298","62.4757233871766"
Países pobres muy endeudados (PPME),"HPC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","38.3196047339608","60.812455721496"
Países pobres muy endeudados (PPME),"HPC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","17385564156.7683","743878818974.743"
Países pobres muy endeudados (PPME),"HPC","Población, hombres","SP.POP.TOTL.MA.IN","80458630","381596463"
Países pobres muy endeudados (PPME),"HPC","Población, mujeres","SP.POP.TOTL.FE.IN","82036950","383515817"
Países pobres muy endeudados (PPME),"HPC","Población, total","SP.POP.TOTL","162495580","765112280"
Pequeños Estados,"SST","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","56.8442837758165","71.026827151824"
Pequeños Estados,"SST","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","54.7490796623698","69.122547401997"
Pequeños Estados,"SST","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","52.7260253702282","67.4047700403475"
Pequeños Estados,"SST","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","483135325116.663"
Pequeños Estados,"SST","Población, hombres","SP.POP.TOTL.MA.IN","6872538","20870696"
Pequeños Estados,"SST","Población, mujeres","SP.POP.TOTL.FE.IN","7226458","19198062"
Pequeños Estados,"SST","Población, total","SP.POP.TOTL","14260440","40330352"
posterior al dividendo demográfico,"PST","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","71.5991615003821","83.36092503391"
posterior al dividendo demográfico,"PST","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","68.728950235661","80.633032763839"
posterior al dividendo demográfico,"PST","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","65.9930219065647","78.052561522016"
posterior al dividendo demográfico,"PST","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1044216837672.45","47239431973741.3"
posterior al dividendo demográfico,"PST","Población, hombres","SP.POP.TOTL.MA.IN","366925478","543572069"
posterior al dividendo demográfico,"PST","Población, mujeres","SP.POP.TOTL.FE.IN","387779999","563176511"
posterior al dividendo demográfico,"PST","Población, total","SP.POP.TOTL","754705477","1106748580"
previa al dividendo demográfico,"PRE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","40.0984335767224","61.9206774187904"
previa al dividendo demográfico,"PRE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","38.7993371502927","60.3643309142853"
previa al dividendo demográfico,"PRE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","37.5478840303161","58.8271890013751"
previa al dividendo demográfico,"PRE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","11059727802.7938","1296740573101.94"
previa al dividendo demográfico,"PRE","Población, hombres","SP.POP.TOTL.MA.IN","93537963","452766182"
previa al dividendo demográfico,"PRE","Población, mujeres","SP.POP.TOTL.FE.IN","95098228","451633659"
previa al dividendo demográfico,"PRE","Población, total","SP.POP.TOTL","188636191","904399841"
Sólo AIF,"IDX","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","42.3536427103739","66.7309377787384"
Sólo AIF,"IDX","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","41.1185815182948","64.9221605295775"
Sólo AIF,"IDX","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","39.9524917456366","63.1405572838232"
Sólo AIF,"IDX","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","26562454621.2276","1212356527140.29"
Sólo AIF,"IDX","Población, hombres","SP.POP.TOTL.MA.IN","128930596","536269819"
Sólo AIF,"IDX","Población, mujeres","SP.POP.TOTL.FE.IN","129396315","538749073"
Sólo AIF,"IDX","Población, total","SP.POP.TOTL","259294677","1076913911"
Sólo BIRF,"IBD","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","50.3104044268519","75.282470896283"
Sólo BIRF,"IBD","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","48.6739859702121","72.9715157619357"
Sólo BIRF,"IBD","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","47.2177899170536","70.8247249181383"
Sólo BIRF,"IBD","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","303496575856.593","28715013790503.6"
Sólo BIRF,"IBD","Población, hombres","SP.POP.TOTL.MA.IN","966178949","2404526321"
Sólo BIRF,"IBD","Población, mujeres","SP.POP.TOTL.FE.IN","951130447","2338635298"
Sólo BIRF,"IBD","Población, total","SP.POP.TOTL","1917374666","4743251569"
total de la AIF,"IDA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","43.167926238851","65.5877390775996"
total de la AIF,"IDA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","41.9212242001905","63.9339311870001"
total de la AIF,"IDA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","40.7607438464521","62.317143574702"
total de la AIF,"IDA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","37881504237.3908","2135500973616.07"
total de la AIF,"IDA","Población, hombres","SP.POP.TOTL.MA.IN","191786596","806314277"
total de la AIF,"IDA","Población, mujeres","SP.POP.TOTL.FE.IN","189675367","801653594"
total de la AIF,"IDA","Población, total","SP.POP.TOTL","382489740","1609936815"
Unión Europea,"EUU","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","72.0154583780969","83.7519910462084"
Unión Europea,"EUU","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.2800426506653","80.991910397034"
Unión Europea,"EUU","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.6818368892216","78.3761322487748"
Unión Europea,"EUU","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","359029350066.594","17338846087793"
Unión Europea,"EUU","Población, hombres","SP.POP.TOTL.MA.IN","197374970","250982363"
Unión Europea,"EUU","Población, mujeres","SP.POP.TOTL.FE.IN","212123674","261448681"
Unión Europea,"EUU","Población, total","SP.POP.TOTL","409498644","512431044"
Zona del Euro,"EMU","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","72.0637828428554","84.6679440813946"
Zona del Euro,"EMU","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.274483684014","81.9510376034209"
Zona del Euro,"EMU","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.6228046624737","79.3704769738039"
Zona del Euro,"EMU","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","245481152600.259","12628048317967.8"
Zona del Euro,"EMU","Población, hombres","SP.POP.TOTL.MA.IN","127341758","167385876"
Zona del Euro,"EMU","Población, mujeres","SP.POP.TOTL.FE.IN","138054744","174057506"
Zona del Euro,"EMU","Población, total","SP.POP.TOTL","265396502","341443382"
,"","","","",""
,"","","","",""
,"","","","",""
Data from Database: Indicadores del desarrollo mundial,"","","","",""
Last Updated: 04/24/2019,"","","","",""
