user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DoW,channel_code,is_correct_lang
a100004323,2018-01-08,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004323,2018-01-01,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004324,2018-01-09,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004324,2018-01-01,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004325,2018-01-09,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004325,2018-01-01,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004326,2018-01-09,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004326,2018-01-02,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004327,2018-01-09,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004327,2018-01-03,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004328,2018-01-09,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004328,2018-01-04,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004329,2018-01-09,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004329,2018-01-05,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004330,2018-01-09,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004330,2018-01-06,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004331,2018-01-10,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004331,2018-01-07,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004332,2018-01-10,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004332,2018-01-08,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004333,2018-01-10,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004333,2018-01-09,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004334,2018-01-10,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004334,2018-01-10,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004335,2018-01-10,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004335,2018-01-11,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004336,2018-01-10,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004336,2018-01-12,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004337,2018-01-10,House Ads,personalization,False,German,German,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004337,2018-01-13,Push,personalization,False,English,German,24-30 years,NaT,NaT,NaN,True,,,No
a100004338,2018-01-11,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004338,2018-01-14,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004339,2018-01-11,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004339,2018-01-15,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004340,2018-01-11,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004340,2018-01-16,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004341,2018-01-11,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004341,2018-01-17,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004342,2018-01-11,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004342,2018-01-18,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004343,2018-01-11,House Ads,personalization,False,English,German,19-24 years,NaT,NaT,NaN,True,,,No
a100004343,2018-01-19,House Ads,personalization,False,English,German,19-24 years,NaT,NaT,NaN,True,,,No
a100004344,2018-01-11,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004344,2018-01-20,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004345,2018-01-12,House Ads,personalization,False,English,German,30-36 years,NaT,NaT,NaN,True,,,No
a100004345,2018-01-21,Push,personalization,False,English,German,30-36 years,NaT,NaT,NaN,True,,,No
a100004346,2018-01-12,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004346,2018-01-22,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004347,2018-01-12,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004347,2018-01-23,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004348,2018-01-12,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004348,2018-01-24,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004349,2018-01-12,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004349,2018-01-25,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004350,2018-01-12,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004350,2018-01-26,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004351,2018-01-12,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004351,2018-01-27,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004352,2018-01-13,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004352,2018-01-28,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004353,2018-01-13,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004353,2018-01-29,Push,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004354,2018-01-13,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004354,2018-01-30,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004355,2018-01-13,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004355,2018-01-31,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004356,2018-01-13,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004356,2018-01-01,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004357,2018-01-13,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004357,2018-01-02,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004358,2018-01-13,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004358,2018-01-03,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004359,2018-01-14,House Ads,personalization,False,English,German,30-36 years,NaT,NaT,NaN,True,,,No
a100004359,2018-01-04,House Ads,personalization,False,German,German,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004360,2018-01-14,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004360,2018-01-05,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004361,2018-01-14,House Ads,personalization,False,English,German,45-55 years,NaT,NaT,NaN,True,,,No
a100004361,2018-01-06,Push,personalization,False,German,German,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004362,2018-01-14,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004362,2018-01-07,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004363,2018-01-14,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004363,2018-01-08,Instagram,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004364,2018-01-14,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004364,2018-01-09,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004365,2018-01-14,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004365,2018-01-10,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004366,2018-01-15,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004366,2018-01-11,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004367,2018-01-15,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004367,2018-01-12,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004368,2018-01-15,House Ads,personalization,False,English,German,45-55 years,NaT,NaT,NaN,True,,,No
a100004368,2018-01-13,House Ads,personalization,False,English,German,45-55 years,NaT,NaT,NaN,True,,,No
a100004369,2018-01-15,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004369,2018-01-14,Push,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004370,2018-01-15,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004370,2018-01-15,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004371,2018-01-15,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004371,2018-01-16,Instagram,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004372,2018-01-15,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004372,2018-01-17,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004373,2018-01-16,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004373,2018-01-18,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004374,2018-01-16,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004374,2018-01-19,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004375,2018-01-16,House Ads,personalization,False,English,German,45-55 years,NaT,NaT,NaN,True,,,No
a100004375,2018-01-20,House Ads,personalization,False,English,German,45-55 years,NaT,NaT,NaN,True,,,No
a100004376,2018-01-16,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004376,2018-01-21,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004377,2018-01-16,House Ads,personalization,False,English,German,0-18 years,NaT,NaT,NaN,True,,,No
a100004377,2018-01-22,Push,personalization,False,English,German,0-18 years,NaT,NaT,NaN,True,,,No
a100004378,2018-01-16,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004378,2018-01-23,Facebook,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004379,2018-01-16,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004379,2018-01-24,Instagram,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004380,2018-01-17,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004380,2018-01-25,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004381,2018-01-17,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004381,2018-01-26,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004382,2018-01-17,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004382,2018-01-27,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004383,2018-01-17,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004383,2018-01-28,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004384,2018-01-17,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004384,2018-01-29,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004385,2018-01-17,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004385,2018-01-30,Push,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004386,2018-01-17,House Ads,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004386,2018-01-31,Facebook,personalization,False,English,English,24-30 years,NaT,NaT,NaN,True,,,Yes
a100004387,2018-01-18,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004387,2018-01-11,Instagram,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004388,2018-01-18,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004388,2018-01-12,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004389,2018-01-18,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004389,2018-01-13,Facebook,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004390,2018-01-18,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004390,2018-01-14,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004391,2018-01-18,House Ads,personalization,False,English,German,0-18 years,NaT,NaT,NaN,True,,,No
a100004391,2018-01-15,House Ads,personalization,False,English,German,0-18 years,NaT,NaT,NaN,True,,,No
a100004392,2018-01-18,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004392,2018-01-16,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004393,2018-01-18,House Ads,personalization,False,English,German,24-30 years,NaT,NaT,NaN,True,,,No
a100004393,2018-01-17,Push,personalization,False,English,German,24-30 years,NaT,NaT,NaN,True,,,No
a100004394,2018-01-19,House Ads,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004394,2018-01-18,Facebook,personalization,False,English,English,30-36 years,NaT,NaT,NaN,True,,,Yes
a100004395,2018-01-19,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004395,2018-01-19,Instagram,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004396,2018-01-19,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004396,2018-01-20,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004397,2018-01-19,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004397,2018-01-21,Facebook,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004398,2018-01-19,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004398,2018-01-22,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004399,2018-01-19,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004399,2018-01-23,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004400,2018-01-19,House Ads,personalization,False,English,German,24-30 years,NaT,NaT,NaN,True,,,No
a100004400,2018-01-24,House Ads,personalization,False,English,German,24-30 years,NaT,NaT,NaN,True,,,No
a100004401,2018-01-20,House Ads,personalization,False,English,German,30-36 years,NaT,NaT,NaN,True,,,No
a100004401,2018-01-25,Push,personalization,False,English,German,30-36 years,NaT,NaT,NaN,True,,,No
a100004402,2018-01-20,House Ads,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004402,2018-01-26,Facebook,personalization,False,English,English,36-45 years,NaT,NaT,NaN,True,,,Yes
a100004403,2018-01-20,House Ads,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004403,2018-01-27,Instagram,personalization,False,English,English,45-55 years,NaT,NaT,NaN,True,,,Yes
a100004404,2018-01-20,House Ads,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004404,2018-01-28,Instagram,personalization,False,English,English,55+ years,NaT,NaT,NaN,True,,,Yes
a100004405,2018-01-20,House Ads,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004405,2018-01-29,Facebook,personalization,False,English,English,0-18 years,NaT,NaT,NaN,True,,,Yes
a100004406,2018-01-20,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
a100004406,2018-01-30,House Ads,personalization,False,English,English,19-24 years,NaT,NaT,NaN,True,,,Yes
